10000
8	10 31 13 103 51 22 7 94 32
6	103 83 11 82 55 58 77
9	84 102 48 103 21 35 18 72 94 20
6	76 35 68 42 21 102 24
3	8 9 7 40
4	35 21 68 41 26
7	34 24 59 39 26 93 6 3
5	33 39 23 60 72 27
7	9 96 94 74 103 58 87 56
10	82 23 94 45 103 93 39 83 54 57 75
7	91 94 67 10 37 99 103 13
3	20 74 75 44
5	6 40 72 24 59 70
13	72 60 94 7 46 11 81 13 50 91 33 99 103 52
3	94 11 58 62
4	17 107 45 98 90
4	13 94 99 10 31
6	2 32 103 96 38 59 35
8	103 13 10 94 7 31 51 22 32
6	58 11 103 82 55 83 77
5	24 61 5 72 94 33
3	46 103 83 85
4	50 58 46 94 62
12	9 73 94 7 62 10 11 49 13 8 45 103 58
3	77 23 110 6
8	39 45 23 57 93 83 54 94 75
4	50 33 24 39 27
4	72 103 13 99 66
4	41 36 59 33 59
4	59 96 38 103 35
5	53 95 92 89 23 88
5	42 102 68 21 35 24
9	11 24 34 72 75 20 33 74 103 73
8	46 94 42 101 72 35 82 23 11
5	84 83 31 73 102 22
3	65 94 58 64
4	35 74 20 75 12
3	92 97 85 91
4	34 74 108 52 2
4	59 39 18 82 39
6	94 23 55 79 50 103 51
3	10 103 91 83
9	94 35 48 51 103 102 72 18 21 20
6	80 94 59 18 105 103 80
4	29 10 72 83 18
5	72 101 23 94 67 50
6	15 33 24 74 103 108 73
3	21 69 35 26
3	44 7 82 98
6	21 102 26 76 93 6 53
6	29 99 103 62 91 65 68
8	95 24 104 110 23 91 92 71 15
6	66 107 35 17 9 7 86
5	7 10 43 83 103 89
9	98 72 60 45 103 17 46 94 7 72
6	50 103 65 59 11 58 61
3	70 30 19 10
4	23 72 99 10 71
4	109 92 97 85 91
4	59 80 18 103 80
4	38 98 36 103 34
4	39 103 18 82 39
6	65 99 103 29 62 91 68
6	10 83 43 7 94 103 89
10	24 92 38 91 71 95 86 94 104 99 36
5	52 63 34 108 75 2
4	76 90 41 68 55
6	11 83 54 94 23 51 48
4	36 59 11 58 59
5	94 11 103 51 59 48
4	58 65 55 11 9
5	36 11 41 58 59 59
6	83 82 103 11 55 58 77
4	86 110 94 89 95
5	77 6 103 24 59 37
4	41 69 21 68 26
4	81 54 103 94 30
4	74 20 35 63 12
4	74 63 20 75 12
12	10 98 73 45 103 17 9 94 7 62 33 8 57
6	6 59 24 40 72 39 70
6	1 23 104 3 74 63 23
4	10 103 36 38 34
4	98 17 7 107 90
4	41 57 21 35 74
4	6 94 103 59 37
4	103 91 13 72 66
8	71 104 96 92 86 23 110 91 15
6	1 3 63 74 23 104 23
5	91 29 65 99 103 68
5	33 104 59 103 77 21
8	13 103 94 7 31 22 51 10 32
4	103 39 59 18 39
5	59 2 96 38 32 35
6	72 82 24 42 46 94 11
6	40 59 39 72 24 6 70
6	95 86 104 71 110 24 15
6	79 73 102 94 51 103 22
9	39 54 83 94 82 93 23 103 45 75
7	24 38 32 59 91 28 103 54
4	59 72 24 6 70
4	63 20 35 75 12
4	23 24 88 25 65
8	39 26 34 24 59 72 6 93 3
6	42 41 76 35 90 68 55
3	103 36 10 34
5	42 76 21 41 35 92
6	21 48 72 84 35 41 20
6	32 2 96 38 59 103 35
4	72 6 103 94 45
6	103 23 94 105 18 59 5
4	41 57 35 21 74
4	7 45 9 49 40
4	21 41 35 69 26
4	103 79 50 94 51
4	38 103 36 98 34
3	20 74 63 44
4	24 23 25 88 65
8	29 24 7 10 13 9 98 103 17
9	94 103 6 37 91 24 99 10 13 13
4	99 67 13 37 97
8	41 51 84 72 102 18 103 94 20
8	92 104 71 110 23 95 86 24 15
3	27 56 53 78
4	98 17 107 7 90
4	83 55 103 82 77
5	52 108 75 34 74 2
4	23 73 59 103 21
4	40 64 15 21 47
4	94 99 17 107 38
8	11 46 55 76 68 91 94 50 76
4	12 15 23 46 67
4	94 86 23 89 95
6	91 10 103 24 106 79 87
9	61 23 9 8 103 10 94 33 62 57
5	41 57 76 35 42 92
5	94 102 73 79 51 22
11	23 17 62 33 61 9 73 45 103 8 7 57
4	72 42 41 64 82
5	94 83 79 31 102 22
4	76 19 70 65 10
3	64 21 15 47
4	31 14 43 35 16
4	102 76 26 6 53
5	100 103 83 29 10 18
4	24 88 12 23 65
6	10 13 106 103 94 7 31
10	7 60 81 23 103 46 11 33 91 99 52
4	69 68 35 21 26
6	104 33 73 103 77 59 21
6	83 51 102 73 79 94 22
5	103 81 80 79 106 87
6	58 59 65 11 50 103 61
3	1 104 3 41
4	94 27 53 103 28
5	72 39 59 24 40 70
6	35 42 21 57 41 76 92
7	94 61 5 72 24 82 39 33
5	33 58 11 59 36 59
3	38 10 98 34
4	89 86 110 23 95
6	11 108 33 72 103 24 73
10	62 24 18 46 60 11 23 50 79 72 79
7	61 33 72 94 39 24 82 33
4	21 15 64 46 47
6	108 74 20 72 24 33 73
6	13 10 94 7 31 103 32
3	23 89 86 95
4	82 103 55 83 77
8	84 21 103 94 51 48 102 18 20
4	94 4 103 48 93
5	95 92 53 89 87 88
4	103 72 91 99 66
5	35 76 21 46 68 19
4	10 93 23 103 71
4	24 39 59 6 70
5	39 91 46 20 24 1
5	103 29 65 94 7 89
4	99 91 103 72 66
4	47 103 83 2 8
4	59 110 23 77 6
4	35 31 43 14 16
7	83 7 65 94 43 29 103 89
4	58 50 65 11 61
7	103 108 33 11 15 72 20 73
13	99 50 13 60 33 91 10 72 11 23 81 7 103 52
6	61 23 15 5 103 33 84
10	13 103 10 99 94 91 24 37 6 67 13
10	60 72 14 98 46 17 7 94 45 103 72
4	9 7 107 66 86
3	64 15 42 82
3	50 46 94 62
4	83 82 10 103 43
4	94 67 72 23 50
4	69 41 21 35 26
4	19 30 76 65 10
13	103 23 17 98 73 9 10 61 94 7 62 33 8 57
6	58 36 59 11 33 41 59
4	50 11 46 58 62
6	76 102 26 21 6 93 53
7	13 10 23 50 74 91 33 49
3	65 103 58 64
4	99 17 94 107 38
5	26 76 6 93 102 53
3	98 7 17 90
3	3 1 104 41
5	103 2 109 47 38 8
6	17 45 35 9 7 66 86
4	87 23 89 53 88
7	24 94 35 46 23 72 101 11
3	58 94 50 62
6	51 23 59 11 83 54 48
6	96 56 27 94 53 103 28
6	29 83 10 65 94 103 89
5	21 42 68 76 102 24
5	18 39 103 6 82 39
4	110 89 86 94 95
7	103 84 79 73 102 31 83 22
3	94 106 103 83
4	103 72 100 10 18
7	5 40 52 46 75 74 39 81
7	42 46 101 82 35 23 94 11
5	104 95 89 92 87 88
5	81 103 54 83 94 30
3	45 7 9 40
10	11 13 23 81 94 33 91 10 60 103 52
3	55 11 65 9
8	91 99 94 72 13 6 39 59 96
5	59 33 11 58 41 59
8	96 24 104 71 95 92 110 23 15
4	65 58 103 9 64
4	65 58 103 9 64
6	53 89 104 23 92 87 88
4	94 7 106 10 31
7	86 24 72 91 22 94 103 14
7	24 89 94 86 92 38 95 36
8	98 33 73 10 94 7 8 17 57
5	95 53 89 104 23 88
8	99 41 6 35 13 72 94 59 96
10	91 39 13 72 59 94 99 41 35 6 96
8	60 11 46 24 62 18 79 23 79
5	16 72 46 25 12 67
4	74 75 63 20 44
5	83 29 10 72 103 18
4	103 10 94 7 31
5	39 33 94 5 24 33
6	48 103 17 4 94 7 93
4	6 72 59 103 45
4	20 74 75 63 44
7	103 98 29 9 24 10 7 17
3	36 98 10 34
4	72 41 64 15 82
9	62 24 46 60 11 72 23 18 50 79
12	59 24 72 103 34 50 11 60 39 94 23 52 60
8	59 39 26 24 6 93 34 72 3
6	46 45 94 72 14 98 72
4	40 103 39 46 85
4	41 72 64 42 82
8	67 6 99 37 10 24 91 13 13
7	83 10 103 29 65 7 94 89
6	16 23 46 12 25 15 67
4	103 18 59 6 39
4	21 66 15 35 4
4	23 79 103 55 51
5	87 53 104 92 89 88
5	48 4 103 7 94 93
6	7 50 13 99 33 91 49
5	103 29 98 24 7 17
7	94 83 59 51 11 23 103 48
3	24 12 88 65
4	59 110 23 77 6
5	93 39 26 59 72 3
4	46 40 39 103 85
5	18 39 59 82 6 39
4	63 20 75 74 44
3	23 25 24 65
3	10 106 91 83
5	57 41 21 76 35 92
6	65 50 59 58 103 11 61
4	40 6 39 24 70
10	34 15 11 39 20 74 103 46 75 108 42
8	102 94 18 21 103 72 35 48 20
6	44 10 83 106 82 103 43
11	39 34 75 74 103 15 59 20 108 91 11 42
5	33 11 36 58 41 59
4	65 9 103 58 64
7	103 10 13 31 94 7 51 32
6	102 26 6 93 21 76 53
5	17 7 45 35 107 86
4	7 9 49 8 40
7	14 60 98 94 45 46 17 72
5	72 23 39 50 33 27
4	38 103 2 83 8
5	99 103 7 94 10 31
11	11 73 62 9 45 103 8 13 49 10 7 58
8	20 99 46 52 24 106 39 91 1
4	80 59 103 105 80
5	101 72 42 35 94 11
3	41 42 72 82
5	80 10 79 81 103 87
4	104 23 92 95 88
5	21 6 26 102 76 53
5	99 29 103 62 91 68
6	96 103 53 27 56 94 28
3	91 103 94 83
4	46 40 103 39 85
3	58 65 94 64
4	21 41 42 76 92
3	72 42 41 82
4	65 76 30 70 10
5	46 103 68 91 76 76
3	59 23 110 6
8	60 59 52 103 11 39 94 5 60
3	99 91 107 38
4	103 4 48 94 93
7	39 106 91 99 24 20 52 1
4	103 106 10 91 83
4	74 75 52 34 2
5	24 91 52 20 39 1
10	23 73 98 17 33 62 94 7 9 103 57
9	13 35 6 59 41 99 94 39 72 96
9	15 33 34 103 108 20 72 11 24 73
7	23 94 59 103 11 54 51 48
4	17 45 7 107 25
5	75 63 74 108 52 2
6	94 96 9 74 103 58 56
8	93 45 57 39 82 94 54 83 75
5	89 53 23 87 95 88
11	10 46 72 50 23 81 60 94 7 91 33 52
5	31 44 35 62 43 16
5	65 59 50 11 103 61
3	38 103 98 34
7	76 55 50 68 11 91 103 76
4	108 75 52 63 2
4	36 103 38 10 34
4	103 6 59 77 37
3	8 9 7 40
6	76 35 41 57 21 42 92
8	92 95 91 23 110 96 24 71 15
4	103 50 23 94 51
7	91 103 10 106 24 79 81 87
5	94 59 80 105 18 80
4	25 23 16 72 67
5	46 99 39 106 91 1
5	21 15 35 33 24 4
4	25 12 88 24 65
6	107 54 83 81 103 94 30
9	23 50 7 10 39 46 33 91 13 49
5	103 65 29 62 91 68
5	10 103 29 100 72 18
6	15 21 35 33 24 66 4
8	75 33 20 108 34 74 103 72 73
4	13 72 99 103 66
4	46 94 11 50 62
6	108 74 52 63 34 75 2
8	94 38 104 92 95 86 71 89 36
4	91 62 99 65 68
9	103 24 23 39 60 59 5 34 94 60
6	76 21 68 102 35 42 24
11	49 11 13 9 45 103 62 8 94 7 10 58
3	91 99 67 97
3	13 91 67 97
5	11 59 50 65 103 61
3	40 39 83 85
3	17 107 69 25
5	54 11 59 51 94 48
6	37 6 100 11 58 83 63
3	72 42 64 82
3	72 64 42 82
7	23 99 39 10 50 74 46 49
6	50 11 46 68 55 91 76
10	72 51 102 18 84 41 48 35 103 94 20
9	24 104 46 92 72 71 23 110 94 94
10	59 46 75 39 108 72 103 34 91 33 42
4	91 72 99 103 66
5	39 6 82 18 59 39
3	69 21 68 26
4	69 7 107 17 25
6	54 83 11 51 94 103 48
7	24 86 72 10 106 103 91 14
5	77 23 104 33 103 21
4	45 17 7 107 25
6	68 35 76 42 21 46 19
6	46 101 72 23 42 24 11
4	6 24 72 59 70
5	94 77 6 103 59 37
5	10 83 100 103 29 18
6	46 13 50 91 39 23 49
6	103 94 96 9 87 60 56
5	101 94 23 42 46 11
5	23 3 74 63 104 23
6	92 96 91 71 110 23 15
4	7 4 103 48 93
5	58 59 41 36 33 59
6	94 46 101 72 23 35 11
5	15 5 103 23 61 84
4	103 96 27 56 28
7	23 71 72 94 92 88 46 94
6	48 102 94 41 21 103 20
4	9 35 17 66 86
4	11 65 58 55 9
3	72 13 91 66
5	24 33 72 94 5 33
5	91 52 24 99 106 1
6	9 107 7 66 45 17 86
6	13 103 106 94 7 99 31
3	9 65 94 64
7	50 99 7 91 46 13 74 49
5	24 59 77 103 94 37
6	104 23 53 92 89 87 88
7	11 51 103 59 94 83 54 48
4	72 59 103 6 45
4	94 33 72 23 50
7	9 96 103 74 60 87 58 56
10	54 83 82 57 93 23 39 94 103 45 75
7	40 5 39 52 74 46 75 81
4	68 69 41 21 26
5	103 94 81 106 79 87
7	39 5 74 23 52 75 46 81
7	9 7 13 98 29 24 103 17
8	10 98 103 9 29 13 7 24 17
4	15 103 23 5 84
4	107 98 7 17 90
3	97 109 85 91
6	6 11 83 100 58 37 63
9	10 22 103 72 86 106 99 94 24 14
6	94 58 103 74 96 9 56
7	59 51 94 23 103 83 54 48
8	60 46 50 79 23 62 72 11 79
5	24 60 33 23 39 27
4	104 92 23 53 88
6	94 91 103 106 10 80 87
5	31 43 35 44 62 16
4	35 41 68 42 19
6	59 35 6 41 99 39 96
5	98 7 10 24 103 17
5	10 103 7 9 13 17
4	23 15 12 72 67
8	10 83 29 43 7 65 94 103 89
5	10 29 103 24 13 17
8	99 103 28 59 23 94 32 24 54
5	6 72 59 40 39 70
4	63 104 3 74 23
3	21 102 57 74
6	6 24 77 94 59 103 37
5	10 106 103 82 83 43
5	103 18 105 94 80 80
4	59 6 94 103 45
8	24 10 103 98 29 9 7 13 17
5	23 103 99 72 93 71
3	6 59 103 45
8	94 103 59 11 23 51 54 83 48
3	17 99 107 38
4	69 35 21 41 26
4	103 10 36 98 34
5	94 53 103 96 27 28
4	97 92 85 109 91
4	39 103 46 83 85
5	51 31 102 83 84 22
4	59 110 23 33 6
7	72 39 94 24 82 33 5 33
5	82 72 101 46 23 11
7	5 52 74 39 40 46 75 81
9	23 104 86 71 96 95 91 92 24 15
3	33 110 59 6
7	24 103 59 38 32 94 28 54
6	41 35 42 76 46 68 19
3	68 69 21 26
10	108 11 15 75 34 72 24 103 20 33 73
4	13 103 72 99 66
5	94 79 50 55 103 51
3	37 91 67 97
8	99 23 94 28 32 59 91 38 54
7	22 51 10 13 31 94 7 32
3	15 72 42 82
3	103 98 36 34
4	83 46 103 39 85
3	75 74 20 12
4	80 94 105 18 80
4	72 101 94 67 50
14	103 91 13 46 11 60 99 72 50 10 23 81 94 7 52
5	53 94 27 96 103 28
4	76 19 30 65 10
4	21 26 6 93 53
10	86 91 104 71 92 24 38 99 89 95 36
12	108 20 39 15 34 11 46 75 91 103 74 72 42
8	86 99 103 24 91 106 94 10 14
5	83 82 55 103 11 77
7	20 34 75 11 74 108 24 73
5	59 103 94 77 6 37
4	24 23 12 88 65
7	24 15 20 74 34 72 108 73
4	109 2 47 103 8
3	107 69 7 25
6	11 62 79 60 24 72 79
7	40 52 72 50 103 41 39 46
4	59 110 33 77 6
8	59 39 91 99 41 13 94 6 96
4	106 103 91 94 83
4	66 7 107 17 86
10	59 39 13 72 91 94 6 35 41 99 96
3	94 91 106 83
4	20 63 74 75 44
7	5 52 40 39 74 46 75 81
7	22 13 31 103 10 94 7 32
7	75 46 23 52 40 5 39 81
3	36 10 103 34
6	35 107 66 45 9 17 86
7	5 39 74 52 23 75 40 81
5	25 15 12 23 46 67
4	17 48 94 103 93
4	61 33 103 23 84
4	59 103 72 94 45
7	108 74 103 72 75 20 11 73
5	6 40 59 24 39 70
3	69 17 45 25
6	103 39 94 52 72 40 46
3	67 99 91 97
6	59 103 94 105 18 80 80
6	72 24 39 40 6 59 70
4	85 109 92 97 91
6	58 83 11 6 100 37 63
5	103 94 81 54 107 30
9	88 72 92 23 110 71 104 46 24 94
5	91 103 106 94 79 87
5	72 29 103 100 10 18
3	36 10 103 34
6	98 9 13 103 24 7 17
8	52 23 39 74 40 5 75 46 81
6	103 53 94 96 27 56 28
3	65 58 9 64
4	18 105 94 103 80
8	29 7 10 13 98 24 9 103 17
4	24 6 39 72 70
5	103 106 13 94 7 31
10	48 84 35 51 18 72 94 41 21 102 20
4	89 104 53 95 88
3	53 38 27 78
4	58 65 11 55 9
8	7 62 10 73 11 45 103 49 58
7	46 103 94 91 50 76 68 76
4	23 89 86 94 95
4	40 46 103 39 85
8	50 23 13 46 7 99 10 39 49
9	22 94 86 72 91 106 99 24 10 14
4	103 59 39 82 39
5	37 11 83 6 100 63
5	13 99 7 94 106 31
10	13 94 72 59 6 35 91 99 41 39 96
4	103 55 82 58 77
8	60 11 33 91 7 46 50 99 52
6	103 23 59 94 105 18 5
10	6 103 10 13 24 99 91 94 67 37 13
8	99 39 52 46 91 106 20 24 1
4	102 21 35 57 74
6	99 91 62 103 65 29 68
8	82 24 33 94 5 72 39 61 33
14	72 23 33 91 50 99 103 13 7 94 10 11 46 60 52
4	91 99 103 72 66
4	11 58 94 50 62
5	94 74 58 96 9 56
3	20 63 75 44
5	94 103 105 80 59 80
6	18 59 82 39 103 6 39
14	81 99 11 46 50 91 33 10 7 94 13 103 72 60 52
5	18 39 59 103 6 39
6	59 94 103 18 105 23 5
10	50 7 72 81 23 11 99 33 46 60 52
3	45 107 17 90
6	21 33 15 66 24 35 4
4	89 110 23 86 95
6	65 91 62 29 103 99 68
4	44 106 83 103 43
5	39 60 23 33 72 27
4	98 45 7 107 90
3	7 45 98 90
3	13 103 91 66
4	94 67 23 101 50
4	85 109 97 92 91
4	94 91 106 103 83
3	99 37 13 97
7	46 99 52 91 24 106 39 1
3	23 12 24 65
3	110 86 89 95
7	74 40 52 5 39 46 75 81
4	31 43 14 62 16
6	39 72 6 40 59 24 70
4	1 74 23 104 23
5	94 103 24 77 6 37
4	76 68 21 41 29
4	99 94 17 91 38
10	50 72 7 91 33 13 81 46 60 103 52
13	103 50 46 72 10 11 33 99 81 23 60 7 94 52
7	39 72 59 24 6 26 34 3
8	23 11 103 59 50 94 39 5 60
5	14 43 35 62 31 16
5	4 94 48 17 103 93
4	89 23 110 86 95
3	75 74 20 12
8	72 41 35 48 94 102 51 84 20
6	103 46 17 72 14 60 72
6	11 94 59 103 83 51 48
4	92 97 109 85 91
4	27 94 103 96 28
3	72 103 94 45
3	33 59 32 7
5	72 24 50 60 39 27
10	13 45 103 94 11 49 10 9 73 8 58
8	13 7 39 10 23 50 33 91 49
9	39 50 60 23 52 34 103 94 24 60
7	103 99 86 106 22 94 24 14
6	35 21 57 76 42 41 92
7	6 39 34 26 72 24 59 3
9	24 86 71 91 110 23 92 96 104 15
3	45 107 7 90
5	7 17 66 45 107 86
8	5 23 52 39 40 74 75 46 81
4	50 94 46 11 62
6	59 105 18 94 103 23 5
4	94 103 18 105 5
4	16 25 46 15 67
11	62 8 45 103 11 9 73 7 94 49 10 58
6	35 76 21 42 41 68 29
4	94 46 58 50 62
6	10 13 106 7 94 103 31
5	52 72 103 24 94 46
12	49 11 10 13 9 94 7 73 62 103 45 8 58
4	65 76 19 30 10
7	72 35 84 41 21 102 18 20
5	77 73 23 59 103 21
4	103 23 33 77 21
5	103 74 94 87 96 56
14	60 13 99 11 103 23 81 7 94 50 10 91 33 72 52
4	32 93 59 39 7
9	94 24 6 67 13 103 99 91 37 13
8	39 35 6 59 94 41 13 91 96
10	13 39 94 41 99 59 6 35 72 91 96
3	103 39 40 85
5	13 103 99 7 94 31
7	98 103 94 7 17 46 60 72
4	109 85 92 97 91
4	59 6 40 24 70
8	103 91 94 81 24 79 10 106 87
4	65 11 58 55 9
5	77 33 103 59 104 21
4	33 110 23 77 6
4	23 59 77 33 6
6	11 59 33 41 36 58 59
10	99 28 91 32 59 94 23 24 38 103 54
6	65 103 59 58 50 11 61
6	107 94 103 81 83 54 30
4	57 35 76 41 92
8	24 81 106 103 91 94 80 10 87
5	39 103 50 24 94 46
6	103 11 82 83 58 55 77
4	23 72 33 94 50
6	23 50 24 72 60 33 27
9	91 92 71 104 110 96 24 86 95 15
6	103 94 23 55 79 50 51
3	46 11 50 62
3	30 65 70 10
8	94 103 91 37 10 99 6 24 13
5	103 83 10 106 82 43
7	72 24 50 103 39 41 40 46
4	61 33 103 5 84
3	72 7 91 69
3	21 35 57 74
5	16 46 23 25 15 67
5	103 50 79 94 23 51
4	65 70 19 76 10
14	13 10 60 81 23 103 33 91 7 94 11 50 72 99 52
5	94 23 101 72 33 50
6	82 103 83 44 106 10 43
10	11 45 103 10 13 8 94 7 73 49 58
3	32 39 59 7
4	16 23 15 12 67
6	9 7 107 35 66 17 86
4	33 23 73 59 21
7	7 8 13 73 10 45 62 58
6	42 41 21 76 57 35 92
5	24 94 40 103 41 46
6	11 36 41 33 59 58 59
6	107 94 54 83 81 103 30
5	76 46 35 42 21 19
7	94 24 38 91 23 32 103 54
4	35 41 42 57 92
4	91 94 99 17 38
4	9 35 107 17 86
6	76 41 35 68 42 90 55
4	46 39 83 40 85
4	20 63 74 75 44
6	65 99 29 103 91 62 68
9	50 59 34 72 103 39 52 60 24 60
6	21 76 41 42 68 43 29
5	33 67 72 23 94 50
8	24 91 106 81 94 80 10 103 87
3	75 20 63 44
6	59 38 96 32 2 103 35
4	17 45 7 107 25
5	103 7 17 4 48 93
8	94 42 24 82 46 72 101 23 11
6	103 53 56 27 94 96 28
6	94 107 103 81 83 54 30
5	100 6 58 83 37 63
5	100 6 58 37 83 63
9	39 13 91 41 99 35 6 59 72 96
6	24 26 34 72 39 59 3
6	5 61 82 24 94 39 33
3	107 45 98 90
8	94 87 58 60 74 103 96 9 56
6	94 7 72 17 46 60 72
6	41 76 43 21 35 42 29
4	103 10 100 29 18
3	17 7 107 90
9	93 39 23 83 54 103 45 82 57 75
14	73 98 23 94 7 61 17 103 45 8 9 62 33 10 57
3	74 63 75 44
3	21 35 41 74
4	10 7 103 13 31
6	5 75 74 23 52 39 81
3	46 103 39 85
5	94 83 54 59 23 48
5	10 103 7 29 98 17
3	102 41 57 74
4	107 17 7 45 86
5	83 10 72 29 103 18
5	81 54 83 107 103 30
4	37 91 67 99 97
3	38 56 27 78
5	103 10 99 72 93 71
6	58 59 103 50 65 11 61
4	109 85 97 92 91
3	94 23 89 95
4	9 99 91 7 69
6	103 10 13 99 7 94 31
3	98 10 103 34
4	89 95 23 53 88
6	103 94 77 6 24 59 37
5	4 94 7 48 103 93
6	107 83 54 81 94 103 30
10	91 39 59 94 41 99 13 72 6 35 96
4	45 7 9 49 40
5	79 10 106 24 103 87
4	34 74 52 108 2
6	55 11 83 82 103 58 77
6	46 55 94 76 68 11 76
9	46 18 23 72 24 60 62 79 50 79
6	81 103 83 54 94 107 30
5	5 94 72 82 24 33
4	82 6 18 59 39
4	33 35 15 21 4
4	23 33 77 59 6
6	99 104 71 24 38 89 36
5	91 10 79 106 80 87
3	41 102 35 74
6	72 101 82 24 42 46 11
4	83 72 100 103 18
7	23 82 57 83 54 103 45 75
4	21 69 41 35 26
4	104 78 3 1 41
6	11 50 65 103 59 58 61
8	50 59 23 52 39 60 72 5 60
7	10 29 7 65 94 103 43 89
12	17 8 9 33 62 98 7 94 61 103 45 23 57
5	42 24 72 101 35 11
7	52 41 50 40 39 94 24 46
5	21 26 93 6 76 53
7	23 110 95 104 92 24 71 15
5	62 14 43 44 31 16
4	83 103 82 44 98
4	74 104 1 3 23
6	50 33 24 72 60 39 27
5	103 80 59 18 105 80
3	9 7 8 40
3	10 98 38 34
6	18 82 39 59 6 103 39
3	98 45 17 90
4	93 102 76 26 53
4	75 35 63 20 12
5	44 35 62 43 31 16
12	46 20 11 39 33 59 103 74 34 72 15 108 42
3	38 56 27 78
10	60 72 62 46 11 23 24 79 50 18 79
8	54 103 23 57 93 82 39 94 75
4	56 27 53 38 78
4	83 39 103 40 85
5	5 33 94 82 24 33
5	108 52 63 34 74 2
3	33 32 59 7
3	20 74 35 12
5	91 103 79 106 80 87
8	62 60 24 72 46 50 79 23 79
5	83 43 94 7 103 89
5	93 6 102 26 76 53
8	7 72 14 98 46 17 103 45 72
5	103 48 17 7 94 93
5	68 76 35 42 102 24
5	103 32 2 59 96 35
4	59 58 11 36 59
6	6 24 40 59 72 39 70
3	7 9 45 40
5	104 1 3 63 23 23
8	94 72 24 104 71 92 110 23 94
6	11 58 55 103 82 83 77
6	89 95 92 104 53 87 88
5	73 23 104 103 77 21
7	103 72 34 5 11 39 23 60
4	76 70 65 19 10
3	83 7 103 98
4	39 59 40 24 70
5	95 104 23 92 89 88
3	38 103 10 34
10	94 24 99 38 95 92 89 104 86 91 36
5	24 99 91 39 46 1
5	6 100 58 11 83 63
4	99 10 106 103 31
8	79 10 24 81 106 103 94 80 87
7	39 72 40 50 103 24 52 46
6	2 38 96 59 32 103 35
5	22 51 7 94 10 32
3	53 56 38 78
5	10 83 29 72 100 18
5	23 50 103 94 55 51
6	24 91 38 104 99 89 36
10	7 99 91 39 10 46 23 74 50 13 49
4	23 72 25 46 67
6	94 107 81 103 54 83 30
4	50 65 11 58 61
4	72 7 91 99 69
3	59 77 23 6
4	103 9 58 65 64
4	11 83 6 58 63
6	43 41 42 35 21 76 29
14	39 11 15 59 74 103 75 46 108 34 72 91 33 20 42
6	46 15 23 16 72 12 67
3	98 36 103 34
4	102 57 41 21 74
6	35 68 42 76 90 41 55
8	83 10 43 103 29 7 65 94 89
3	99 17 107 38
3	38 56 27 78
6	20 91 99 46 106 24 1
3	58 65 94 64
3	41 102 57 74
4	69 21 35 41 26
5	59 50 58 11 103 61
4	96 103 59 2 35
4	21 41 68 35 26
6	102 84 103 51 79 83 22
6	39 59 103 82 6 18 39
7	33 39 5 82 24 61 94 33
6	76 21 46 41 68 35 19
8	91 13 72 94 41 99 35 39 96
8	46 11 94 68 50 55 76 103 76
8	23 52 39 74 46 75 40 5 81
4	103 91 10 94 83
3	53 56 27 78
6	46 76 42 68 35 41 19
4	10 103 72 99 71
3	53 56 27 78
6	106 7 94 99 13 10 31
5	21 26 102 6 93 53
4	72 91 7 99 69
5	23 94 33 101 67 50
5	54 59 94 11 23 48
6	103 24 81 91 10 94 87
6	94 23 33 67 72 101 50
6	46 23 101 72 24 82 11
8	91 99 94 103 37 24 6 13 13
3	45 17 69 25
9	46 60 11 79 50 18 72 23 62 79
8	9 94 62 13 10 103 73 8 58
7	23 35 101 72 42 94 46 11
6	20 99 46 24 91 106 1
9	20 34 75 11 33 74 103 24 15 73
9	62 11 45 103 8 73 49 94 7 58
7	46 106 24 20 39 99 52 1
6	25 12 16 23 46 15 67
6	94 23 33 67 101 72 50
3	69 45 107 25
5	21 42 102 76 68 24
10	24 94 103 13 10 6 67 37 91 99 13
4	11 82 103 55 77
4	42 41 43 35 29
3	91 72 99 66
8	59 103 11 51 94 83 54 23 48
5	7 98 24 29 13 17
4	63 75 20 74 12
4	106 99 7 103 31
5	87 94 103 9 96 56
6	11 103 82 55 58 83 77
6	94 73 102 79 84 103 22
6	74 23 52 5 46 75 81
6	33 73 23 103 77 59 21
3	1 104 3 41
6	35 41 42 76 21 57 92
3	70 76 19 10
6	103 11 82 58 83 55 77
6	23 79 18 11 24 62 79
6	39 82 6 59 18 103 39
8	72 24 59 26 39 93 6 34 3
5	77 59 103 6 24 37
6	59 26 34 39 93 6 3
4	37 83 58 11 63
4	59 23 110 33 6
6	39 52 40 41 72 103 46
7	43 29 83 10 65 94 7 89
7	103 10 13 7 9 24 29 17
7	104 24 72 88 110 92 94 94
6	107 35 45 7 17 66 86
6	23 60 33 50 24 39 27
3	56 27 53 78
6	99 24 95 86 71 91 36
5	87 89 23 53 92 88
3	102 57 41 74
10	39 93 23 94 82 54 83 45 103 57 75
8	75 24 15 11 34 72 20 74 73
4	64 72 41 42 82
7	46 94 24 35 72 101 42 11
5	103 91 94 68 50 76
5	47 83 109 38 2 8
4	100 29 72 83 18
4	103 94 107 54 30
7	103 45 13 11 7 10 9 58
8	106 79 80 81 94 10 24 103 87
8	72 17 46 98 45 103 94 60 72
4	8 49 7 45 40
6	72 41 84 51 35 102 20
9	92 94 71 95 104 24 99 91 89 36
8	60 72 18 62 50 46 11 23 79
